game_id,date,season,team_id_home,team_abbreviation_home,team_id_away,team_abbreviation_away,wl_home,home_avg_pts,home_avg_reb,home_avg_ast,home_avg_stl,home_avg_blk,home_avg_fg_pct,home_avg_fg3_pct,home_avg_ft_pct,away_avg_pts,away_avg_reb,away_avg_ast,away_avg_stl,away_avg_blk,away_avg_fg_pct,away_avg_fg3_pct,away_avg_ft_pct
0021800992,2019-03-10 00:00:00,22018,1610612765,DET,1610612741,CHI,W,115.4,44.2,24.6,6.2,5.2,0.4889999999999999,0.41140000000000015,0.7642000000000004,118.8,47.0,22.4,7.8,4.8,0.4644000000000005,0.2898000000000001,0.7434000000000001
0021801001,2019-03-11 00:00:00,22018,1610612739,CLE,1610612761,TOR,W,108.4,38.4,22.0,6.4,2.0,0.43439999999999956,0.3965999999999999,0.8137999999999999,114.6,44.8,26.0,7.2,6.8,0.4920000000000001,0.3746000000000002,0.8209999999999997
0021801004,2019-03-11 00:00:00,22018,1610612745,HOU,1610612766,CHA,W,108.8,41.0,21.2,8.8,3.8,0.4548,0.3782000000000001,0.7484,108.2,40.4,24.0,6.2,4.6,0.4468000000000001,0.39359999999999984,0.8094000000000003
0021801006,2019-03-11 00:00:00,22018,1610612746,LAC,1610612738,BOS,W,116.0,52.2,22.6,6.8,4.6,0.45320000000000016,0.3722,0.7731999999999998,114.0,42.8,29.0,9.6,2.8,0.49200000000000016,0.3492,0.8072000000000006
0021801003,2019-03-11 00:00:00,22018,1610612751,BKN,1610612765,DET,W,110.8,45.0,23.6,5.6,4.4,0.45719999999999983,0.3294000000000001,0.6951999999999998,123.0,44.8,27.6,6.0,4.8,0.5245999999999998,0.44100000000000017,0.7200000000000004
0021801005,2019-03-11 00:00:00,22018,1610612762,UTA,1610612760,OKC,L,111.2,46.0,26.8,7.8,7.4,0.4630000000000001,0.3591999999999999,0.6746000000000001,112.0,50.6,18.0,6.2,5.4,0.4232,0.2956,0.6735999999999999
0021801002,2019-03-11 00:00:00,22018,1610612764,WAS,1610612758,SAC,W,120.8,48.8,27.8,6.4,4.4,0.4774000000000001,0.33139999999999975,0.7891999999999995,115.0,48.0,24.8,7.2,4.8,0.4477999999999998,0.36200000000000004,0.7811999999999999
0021801010,2019-03-12 00:00:00,22018,1610612740,NOP,1610612749,MIL,L,111.8,45.0,25.2,9.0,4.4,0.45700000000000013,0.3840000000000002,0.7469999999999996,115.6,52.4,21.4,6.6,5.2,0.4426000000000001,0.3692000000000001,0.7744
0021801009,2019-03-12 00:00:00,22018,1610612741,CHI,1610612747,LAL,L,106.8,42.0,20.0,6.6,4.8,0.47020000000000045,0.30220000000000014,0.7284,108.0,40.8,26.4,3.6,4.2,0.4680000000000003,0.26380000000000003,0.7154000000000001
0021801011,2019-03-12 00:00:00,22018,1610612742,DAL,1610612759,SAS,L,98.2,42.2,22.0,6.4,4.4,0.4061999999999997,0.2765999999999999,0.7021999999999999,111.4,48.4,23.4,5.8,6.4,0.4959999999999997,0.39739999999999986,0.7235999999999996
0021801012,2019-03-12 00:00:00,22018,1610612743,DEN,1610612750,MIN,W,107.8,48.6,26.2,7.8,4.2,0.41960000000000014,0.332,0.8093999999999999,120.8,46.0,25.0,6.8,4.8,0.487,0.34499999999999986,0.8046
0021801013,2019-03-12 00:00:00,22018,1610612746,LAC,1610612757,POR,L,123.0,52.2,25.2,5.4,3.6,0.49760000000000015,0.4266,0.7677999999999997,118.8,45.8,21.6,7.4,5.2,0.4736000000000001,0.3491999999999998,0.8366
0021801007,2019-03-12 00:00:00,22018,1610612754,IND,1610612752,NYK,W,105.2,41.0,25.8,7.4,7.4,0.44700000000000023,0.39659999999999984,0.7518000000000006,99.4,48.2,18.6,6.2,6.8,0.42280000000000006,0.3758,0.6892000000000001
0021801008,2019-03-12 00:00:00,22018,1610612755,PHI,1610612739,CLE,W,107.0,50.6,24.0,9.0,3.8,0.4370000000000003,0.3193999999999998,0.8218000000000002,108.6,40.6,22.6,7.0,1.6,0.4253999999999996,0.40199999999999986,0.8429999999999997
0021801016,2019-03-13 00:00:00,22018,1610612737,ATL,1610612763,MEM,W,116.0,49.6,25.6,7.6,3.2,0.42840000000000006,0.3652,0.7762000000000002,109.0,43.2,25.6,7.0,6.2,0.4804000000000002,0.382,0.8518000000000004
0021801018,2019-03-13 00:00:00,22018,1610612745,HOU,1610612744,GSW,L,108.2,44.8,21.8,9.0,3.6,0.4396,0.3746000000000001,0.7478,108.8,44.6,26.2,9.0,5.6,0.45719999999999994,0.32500000000000046,0.7744
0021801014,2019-03-13 00:00:00,22018,1610612748,MIA,1610612765,DET,W,110.4,45.8,27.2,8.4,5.6,0.49899999999999994,0.3850000000000001,0.6465999999999994,112.2,44.4,25.4,6.4,3.8,0.47219999999999984,0.3798000000000002,0.7062000000000005
0021801019,2019-03-13 00:00:00,22018,1610612756,PHX,1610612762,UTA,L,114.8,43.8,23.4,9.0,7.2,0.46999999999999975,0.33919999999999983,0.8137999999999999,106.8,46.8,26.2,9.0,7.4,0.4478000000000001,0.3451999999999999,0.6886
0021801017,2019-03-13 00:00:00,22018,1610612760,OKC,1610612751,BKN,W,111.2,51.2,18.2,6.4,6.0,0.4234,0.31099999999999994,0.6893999999999998,109.0,48.2,22.4,7.0,4.2,0.4535999999999998,0.3378000000000001,0.6667999999999998
0021801015,2019-03-13 00:00:00,22018,1610612764,WAS,1610612753,ORL,W,125.8,47.6,29.6,7.4,3.4,0.4896000000000001,0.35439999999999977,0.8053999999999994,104.8,45.4,24.2,6.2,4.0,0.44780000000000014,0.3586,0.7861999999999996
0021801022,2019-03-14 00:00:00,22018,1610612738,BOS,1610612758,SAC,W,115.6,39.4,29.0,9.4,3.0,0.4994000000000002,0.3698,0.7910000000000006,110.0,45.8,24.4,7.6,4.2,0.44819999999999977,0.3558,0.7846
0021801025,2019-03-14 00:00:00,22018,1610612743,DEN,1610612742,DAL,W,113.6,44.8,29.2,7.8,4.4,0.4588000000000002,0.396,0.8412,103.0,41.2,23.0,4.8,3.8,0.43759999999999966,0.3133999999999999,0.6841999999999999
0021801021,2019-03-14 00:00:00,22018,1610612753,ORL,1610612739,CLE,W,99.4,46.8,23.8,5.4,3.6,0.4246000000000002,0.36,0.8061999999999996,109.8,41.4,22.4,7.2,1.8,0.4361999999999996,0.39399999999999985,0.8303999999999998
0021801020,2019-03-14 00:00:00,22018,1610612754,IND,1610612760,OKC,W,101.4,42.4,24.0,8.0,5.8,0.43880000000000025,0.33519999999999983,0.7288000000000006,113.0,50.8,18.6,6.2,6.2,0.4378,0.32959999999999995,0.7017999999999999
0021801023,2019-03-14 00:00:00,22018,1610612761,TOR,1610612747,LAL,W,111.0,47.0,24.2,7.0,6.2,0.4760000000000001,0.35960000000000025,0.7575999999999997,108.6,41.0,25.2,5.0,4.4,0.48160000000000036,0.27760000000000007,0.7088000000000001
0021801024,2019-03-14 00:00:00,22018,1610612762,UTA,1610612750,MIN,W,106.6,46.6,27.8,8.0,6.8,0.44960000000000006,0.33519999999999994,0.7172000000000001,118.0,43.8,24.8,8.2,5.2,0.4742,0.38879999999999987,0.8677999999999999
0021801031,2019-03-15 00:00:00,22018,1610612740,NOP,1610612757,POR,L,110.4,45.6,25.0,7.6,4.4,0.44520000000000015,0.3466000000000002,0.7461999999999994,120.4,47.4,22.2,7.2,5.0,0.47280000000000005,0.34179999999999977,0.8176
0021801030,2019-03-15 00:00:00,22018,1610612745,HOU,1610612756,PHX,W,106.0,42.6,21.0,8.8,3.4,0.4394,0.3458000000000001,0.7888,110.6,42.6,23.4,9.2,6.2,0.45519999999999977,0.36659999999999987,0.8003999999999998
0021801033,2019-03-15 00:00:00,22018,1610612746,LAC,1610612741,CHI,W,120.6,50.8,25.6,6.0,3.0,0.49060000000000015,0.4692,0.7631999999999998,104.6,42.4,19.6,6.6,3.8,0.4604000000000005,0.32440000000000013,0.776
0021801029,2019-03-15 00:00:00,22018,1610612748,MIA,1610612749,MIL,L,108.6,44.6,24.4,9.4,4.8,0.49399999999999994,0.3812000000000001,0.6685999999999994,119.4,52.2,22.8,6.4,4.0,0.46460000000000007,0.34780000000000005,0.7991999999999999
0021801027,2019-03-15 00:00:00,22018,1610612755,PHI,1610612758,SAC,W,104.8,53.4,23.8,8.6,4.6,0.4462000000000003,0.2985999999999998,0.8142000000000001,112.2,46.0,25.2,8.2,3.0,0.46099999999999974,0.36340000000000006,0.7295999999999999
0021801032,2019-03-15 00:00:00,22018,1610612759,SAS,1610612752,NYK,W,112.8,45.0,23.8,7.4,5.6,0.4969999999999997,0.36439999999999984,0.7823999999999997,97.6,48.6,18.4,5.2,6.0,0.43080000000000007,0.3928,0.7028000000000001
0021801028,2019-03-15 00:00:00,22018,1610612764,WAS,1610612766,CHA,L,118.8,47.6,27.6,7.2,3.0,0.4830000000000001,0.3469999999999998,0.7761999999999996,104.8,40.2,23.8,5.8,4.6,0.42580000000000007,0.38579999999999987,0.8312000000000003
0021801026,2019-03-15 00:00:00,22018,1610612765,DET,1610612747,LAL,W,104.6,42.6,24.4,5.8,4.6,0.4493999999999998,0.3502000000000002,0.7016000000000006,106.4,42.2,24.6,6.6,4.4,0.4744000000000003,0.25880000000000003,0.7034
0021801034,2019-03-16 00:00:00,22018,1610612738,BOS,1610612737,ATL,W,120.0,41.0,30.8,9.4,3.4,0.5042000000000002,0.37679999999999997,0.7854000000000007,117.8,50.6,26.6,7.4,4.0,0.43500000000000005,0.34080000000000005,0.8048000000000002
0021801036,2019-03-16 00:00:00,22018,1610612740,NOP,1610612756,PHX,L,109.4,45.8,26.4,6.6,4.6,0.44520000000000015,0.3100000000000002,0.6865999999999994,108.2,41.2,23.4,9.0,5.0,0.4503999999999998,0.3567999999999999,0.7911999999999997
0021801037,2019-03-16 00:00:00,22018,1610612742,DAL,1610612739,CLE,W,105.2,42.0,23.4,5.6,3.4,0.4513999999999997,0.32479999999999987,0.7099999999999999,106.6,41.2,21.0,6.6,2.2,0.4307999999999995,0.37399999999999983,0.8343999999999998
0021801040,2019-03-16 00:00:00,22018,1610612743,DEN,1610612754,IND,W,111.2,44.8,29.6,6.4,4.4,0.4702000000000002,0.39499999999999996,0.8335999999999999,100.6,43.0,22.6,9.2,5.2,0.42000000000000026,0.34699999999999986,0.7226000000000006
0021801039,2019-03-16 00:00:00,22018,1610612759,SAS,1610612757,POR,W,111.4,44.2,27.0,7.4,5.6,0.5047999999999997,0.34679999999999983,0.7983999999999997,121.2,48.6,22.2,6.8,6.0,0.47280000000000005,0.3469999999999998,0.7975999999999999
0021801038,2019-03-16 00:00:00,22018,1610612760,OKC,1610612744,GSW,L,110.2,50.6,19.4,7.6,5.6,0.4368,0.34479999999999994,0.7455999999999999,110.8,44.0,28.6,9.4,5.4,0.47559999999999986,0.3550000000000004,0.7944
0021801041,2019-03-16 00:00:00,22018,1610612762,UTA,1610612751,BKN,W,108.2,47.0,26.8,8.8,7.2,0.45500000000000007,0.32999999999999996,0.6866,110.6,49.6,22.2,7.2,4.0,0.4665999999999998,0.3692000000000001,0.6489999999999998
0021801035,2019-03-16 00:00:00,22018,1610612764,WAS,1610612763,MEM,W,114.4,46.8,26.6,8.2,3.6,0.47300000000000003,0.35059999999999986,0.7739999999999996,109.0,40.2,25.2,7.8,6.2,0.4658000000000002,0.36960000000000004,0.8550000000000004
0021801048,2019-03-17 00:00:00,22018,1610612745,HOU,1610612750,MIN,W,106.2,42.4,20.2,9.2,3.4,0.4368,0.3126000000000001,0.7626,111.8,41.0,24.6,8.2,5.2,0.461,0.33039999999999986,0.8657999999999999
0021801049,2019-03-17 00:00:00,22018,1610612746,LAC,1610612751,BKN,W,120.6,48.8,24.6,6.8,3.2,0.48140000000000016,0.4606,0.7815999999999997,104.8,48.8,20.4,7.4,4.8,0.42299999999999977,0.3528000000000001,0.6833999999999998
0021801045,2019-03-17 00:00:00,22018,1610612748,MIA,1610612766,CHA,W,105.4,45.6,24.0,9.0,4.4,0.4643999999999999,0.3758000000000001,0.6389999999999995,106.4,42.4,22.4,6.6,5.0,0.4276000000000001,0.39139999999999986,0.8238000000000003
0021801043,2019-03-17 00:00:00,22018,1610612749,MIL,1610612755,PHI,L,121.0,51.2,25.2,6.4,5.4,0.48640000000000005,0.36340000000000006,0.7924,106.6,53.2,23.8,8.0,5.0,0.4528000000000003,0.2783999999999998,0.8110000000000002
0021801042,2019-03-17 00:00:00,22018,1610612752,NYK,1610612747,LAL,W,92.6,47.2,19.2,4.8,5.8,0.42040000000000005,0.39,0.6854000000000001,104.8,43.6,25.0,8.0,4.0,0.4746000000000003,0.25420000000000004,0.6912
0021801046,2019-03-17 00:00:00,22018,1610612753,ORL,1610612737,ATL,W,104.8,48.6,25.4,6.6,3.4,0.4328000000000002,0.4042,0.7949999999999996,119.2,52.2,27.0,7.8,4.6,0.43740000000000007,0.3418,0.8032000000000001
0021801047,2019-03-17 00:00:00,22018,1610612758,SAC,1610612741,CHI,W,112.0,45.4,24.2,6.8,2.8,0.4583999999999998,0.3542,0.7303999999999998,109.6,41.4,21.2,5.8,3.6,0.48800000000000043,0.3972000000000001,0.7670000000000001
0021801044,2019-03-17 00:00:00,22018,1610612765,DET,1610612761,TOR,W,100.6,44.2,23.8,5.8,4.8,0.4277999999999998,0.3526000000000002,0.6720000000000005,111.8,47.4,24.0,8.4,6.8,0.47820000000000007,0.36580000000000024,0.7577999999999998
0021801052,2019-03-18 00:00:00,22018,1610612738,BOS,1610612743,DEN,L,120.2,41.0,29.2,9.0,3.8,0.4968000000000002,0.3666,0.7486000000000007,111.0,44.0,29.6,6.6,4.8,0.4790000000000002,0.36779999999999996,0.7635999999999998
0021801050,2019-03-18 00:00:00,22018,1610612739,CLE,1610612765,DET,W,108.4,38.4,20.4,5.4,1.6,0.44339999999999946,0.36879999999999985,0.8805999999999997,100.2,44.8,23.8,6.4,3.6,0.41339999999999977,0.34520000000000023,0.7260000000000005
0021801056,2019-03-18 00:00:00,22018,1610612742,DAL,1610612740,NOP,L,104.8,42.2,24.4,4.8,4.0,0.45799999999999963,0.34579999999999994,0.7439999999999998,115.8,49.0,29.8,7.6,4.6,0.44520000000000015,0.33500000000000024,0.6883999999999995
0021801057,2019-03-18 00:00:00,22018,1610612756,PHX,1610612741,CHI,L,114.4,44.6,25.4,8.8,4.6,0.4561999999999998,0.3359999999999999,0.7865999999999997,108.4,39.8,21.0,5.6,4.2,0.4884000000000004,0.42200000000000004,0.7522000000000002
0021801058,2019-03-18 00:00:00,22018,1610612757,POR,1610612754,IND,W,119.6,51.6,21.8,6.2,5.6,0.44960000000000006,0.3349999999999998,0.7975999999999999,99.6,41.2,22.8,9.2,3.8,0.42020000000000024,0.3089999999999999,0.7132000000000005
0021801055,2019-03-18 00:00:00,22018,1610612759,SAS,1610612744,GSW,W,112.2,44.4,25.0,6.6,6.2,0.5019999999999996,0.3769999999999998,0.8243999999999996,108.8,46.8,29.0,8.6,5.2,0.4683999999999998,0.3560000000000004,0.8078
0021801054,2019-03-18 00:00:00,22018,1610612760,OKC,1610612748,MIA,L,102.0,49.4,20.2,7.0,5.6,0.41000000000000003,0.3489999999999999,0.7023999999999999,105.8,46.4,25.2,8.2,4.4,0.45899999999999996,0.3854000000000001,0.6563999999999994
0021801053,2019-03-18 00:00:00,22018,1610612761,TOR,1610612752,NYK,W,114.2,45.6,25.8,8.6,6.2,0.4902000000000001,0.4096000000000002,0.7649999999999998,98.2,47.0,20.6,4.4,5.4,0.4452,0.4024000000000001,0.6910000000000001
0021801051,2019-03-18 00:00:00,22018,1610612764,WAS,1610612762,UTA,L,119.2,46.6,26.2,7.8,4.0,0.4812,0.3811999999999999,0.7721999999999996,108.2,51.0,25.4,7.6,7.0,0.43620000000000003,0.3488,0.7078
0021801060,2019-03-19 00:00:00,22018,1610612737,ATL,1610612745,HOU,L,116.6,52.8,26.8,7.8,4.8,0.4428000000000001,0.32720000000000005,0.7848000000000003,108.2,42.6,21.6,8.4,4.0,0.42940000000000006,0.3332000000000001,0.772
0021801064,2019-03-19 00:00:00,22018,1610612746,LAC,1610612754,IND,W,121.8,49.6,24.8,7.0,3.8,0.4692000000000002,0.4622,0.7791999999999997,99.6,41.0,22.6,9.6,3.0,0.42680000000000023,0.31679999999999986,0.7368000000000005
0021801061,2019-03-19 00:00:00,22018,1610612749,MIL,1610612747,LAL,W,122.6,49.8,26.0,6.8,4.6,0.47700000000000004,0.34740000000000004,0.7946,109.6,42.4,25.0,9.4,4.2,0.47640000000000027,0.26080000000000003,0.744
0021801062,2019-03-19 00:00:00,22018,1610612750,MIN,1610612744,GSW,L,109.4,44.0,24.0,8.6,5.0,0.446,0.30419999999999986,0.8145999999999999,110.8,46.4,29.2,9.0,6.0,0.4815999999999999,0.3768000000000004,0.8091999999999999
0021801063,2019-03-19 00:00:00,22018,1610612758,SAC,1610612751,BKN,L,116.0,47.0,25.2,7.6,3.4,0.4631999999999998,0.33420000000000005,0.7475999999999999,105.4,49.0,21.4,7.6,4.8,0.41239999999999977,0.3536,0.7119999999999997
0021801059,2019-03-19 00:00:00,22018,1610612766,CHA,1610612755,PHI,L,104.6,43.2,20.2,6.4,5.2,0.4170000000000001,0.3523999999999999,0.8682000000000004,111.2,54.8,24.6,7.6,4.4,0.45480000000000037,0.3055999999999998,0.7926000000000002
0021801065,2019-03-20 00:00:00,22018,1610612739,CLE,1610612749,MIL,W,111.6,40.0,19.2,5.4,2.0,0.46359999999999946,0.38039999999999985,0.8883999999999999,119.4,49.6,25.6,6.8,5.0,0.47140000000000004,0.3340000000000001,0.7545999999999999
0021801069,2019-03-20 00:00:00,22018,1610612741,CHI,1610612764,WAS,W,110.8,42.6,21.2,5.6,4.2,0.4894000000000004,0.41320000000000007,0.7884000000000002,112.2,43.4,24.0,8.0,3.4,0.4692,0.36759999999999987,0.7949999999999996
0021801068,2019-03-20 00:00:00,22018,1610612752,NYK,1610612762,UTA,L,97.8,42.6,20.6,5.4,5.2,0.43660000000000004,0.3910000000000001,0.7326,110.6,51.0,28.2,8.0,6.6,0.4584,0.3494,0.7078
0021801066,2019-03-20 00:00:00,22018,1610612753,ORL,1610612740,NOP,W,103.8,50.8,25.4,8.2,3.6,0.4200000000000002,0.37159999999999993,0.8025999999999996,120.8,49.8,31.0,6.8,5.8,0.45740000000000014,0.34540000000000026,0.7381999999999994
0021801067,2019-03-20 00:00:00,22018,1610612755,PHI,1610612738,BOS,W,116.6,51.8,26.4,6.8,4.4,0.4812000000000004,0.3513999999999998,0.7860000000000003,119.0,41.4,28.8,9.2,4.6,0.47940000000000016,0.34940000000000004,0.7350000000000008
0021801073,2019-03-20 00:00:00,22018,1610612757,POR,1610612742,DAL,W,116.6,49.0,23.8,6.4,5.8,0.46440000000000003,0.37219999999999975,0.8168,108.6,43.8,25.4,5.4,4.6,0.4511999999999997,0.3383999999999999,0.7595999999999997
0021801071,2019-03-20 00:00:00,22018,1610612759,SAS,1610612748,MIA,L,112.2,43.8,23.6,7.2,5.4,0.4963999999999997,0.3933999999999998,0.8527999999999997,103.8,46.2,25.0,9.8,4.2,0.43979999999999997,0.3514000000000001,0.6985999999999996
0021801072,2019-03-20 00:00:00,22018,1610612760,OKC,1610612761,TOR,L,101.4,48.8,20.4,7.2,5.8,0.417,0.3529999999999999,0.7272,114.4,45.4,26.8,7.6,5.0,0.49460000000000004,0.42440000000000017,0.7053999999999998
0021801070,2019-03-20 00:00:00,22018,1610612763,MEM,1610612745,HOU,W,115.6,39.4,27.8,7.0,5.0,0.4838000000000002,0.3788,0.8194000000000005,113.6,41.8,23.6,9.8,3.6,0.45920000000000005,0.3524000000000001,0.7914
0021801076,2019-03-21 00:00:00,22018,1610612737,ATL,1610612762,UTA,W,115.2,50.4,28.4,7.6,4.6,0.4614000000000001,0.3632,0.7822000000000002,120.2,49.4,31.4,7.0,6.0,0.4986,0.3842,0.7345999999999999
0021801079,2019-03-21 00:00:00,22018,1610612744,GSW,1610612754,IND,W,109.8,47.0,30.6,8.0,5.4,0.4711999999999999,0.3644000000000004,0.8186,103.6,41.4,25.0,9.6,3.4,0.4556000000000003,0.32079999999999986,0.7590000000000005
0021801077,2019-03-21 00:00:00,22018,1610612756,PHX,1610612765,DET,L,110.6,43.6,24.8,8.4,4.6,0.4655999999999998,0.32319999999999993,0.7371999999999996,97.8,45.4,21.8,6.6,4.2,0.3951999999999998,0.31840000000000024,0.7608000000000005
0021801078,2019-03-21 00:00:00,22018,1610612758,SAC,1610612742,DAL,W,119.8,45.6,27.0,9.2,3.0,0.4905999999999998,0.33960000000000007,0.7239999999999999,113.6,40.6,24.6,5.8,4.0,0.4673999999999997,0.3487999999999999,0.7725999999999997
0021801075,2019-03-21 00:00:00,22018,1610612764,WAS,1610612743,DEN,L,112.0,44.0,23.2,7.6,5.0,0.4708,0.3585999999999999,0.7879999999999996,110.8,43.2,28.8,6.6,5.2,0.48500000000000015,0.37759999999999994,0.7823999999999998
0021801074,2019-03-21 00:00:00,22018,1610612766,CHA,1610612750,MIN,W,105.0,42.0,18.6,5.6,4.0,0.42040000000000005,0.3355999999999999,0.8382000000000005,103.8,43.4,24.0,8.2,4.4,0.43739999999999996,0.28759999999999986,0.8021999999999998
0021801081,2019-03-22 00:00:00,22018,1610612739,CLE,1610612746,LAC,L,107.8,40.6,17.4,4.6,3.0,0.4537999999999995,0.34899999999999987,0.8479999999999999,121.2,46.8,26.4,8.4,3.4,0.4752000000000002,0.449,0.7851999999999997
0021801084,2019-03-22 00:00:00,22018,1610612745,HOU,1610612759,SAS,W,115.0,38.6,22.4,10.4,3.6,0.465,0.3610000000000001,0.8061999999999999,109.0,43.8,24.8,6.4,5.4,0.48479999999999973,0.3929999999999998,0.8489999999999996
0021801086,2019-03-22 00:00:00,22018,1610612747,LAL,1610612751,BKN,L,108.4,42.2,23.4,10.4,4.4,0.45640000000000025,0.2982,0.7536,107.2,46.4,22.8,9.4,5.0,0.4355999999999998,0.35400000000000004,0.7375999999999998
0021801085,2019-03-22 00:00:00,22018,1610612749,MIL,1610612748,MIA,W,117.0,50.8,26.0,8.0,6.0,0.45640000000000003,0.33740000000000003,0.7726,105.0,48.6,24.2,8.4,5.2,0.44139999999999996,0.3836000000000001,0.7399999999999995
0021801082,2019-03-22 00:00:00,22018,1610612752,NYK,1610612743,DEN,L,102.6,42.0,21.2,5.6,4.8,0.45520000000000005,0.39480000000000015,0.7422000000000001,112.4,42.0,30.6,6.6,5.4,0.5150000000000001,0.39819999999999994,0.7553999999999998
0021801080,2019-03-22 00:00:00,22018,1610612753,ORL,1610612763,MEM,W,105.4,54.2,25.8,8.0,4.6,0.4136000000000002,0.3539999999999999,0.8295999999999996,116.8,42.8,27.4,6.4,4.0,0.46940000000000015,0.35280000000000006,0.8284000000000005
0021801083,2019-03-22 00:00:00,22018,1610612761,TOR,1610612760,OKC,L,114.0,47.0,26.4,8.2,4.4,0.48440000000000005,0.39720000000000016,0.7325999999999999,104.6,48.8,21.2,6.8,5.2,0.40919999999999995,0.34979999999999994,0.6897999999999999
0021801088,2019-03-23 00:00:00,22018,1610612737,ATL,1610612755,PHI,W,113.0,47.8,27.6,8.4,4.6,0.45760000000000006,0.36639999999999995,0.7548000000000001,119.0,52.2,26.2,5.8,4.8,0.4694000000000004,0.35719999999999985,0.8140000000000003
0021801090,2019-03-23 00:00:00,22018,1610612741,CHI,1610612762,UTA,L,114.4,44.8,23.4,6.8,3.6,0.48380000000000034,0.4176,0.8224000000000002,120.2,48.8,30.4,7.8,5.8,0.49659999999999993,0.374,0.7289999999999999
0021801092,2019-03-23 00:00:00,22018,1610612744,GSW,1610612742,DAL,L,110.0,47.2,30.2,7.2,5.8,0.4815999999999999,0.3900000000000004,0.8016,112.6,41.6,24.8,6.6,4.8,0.4529999999999997,0.3369999999999999,0.7963999999999997
0021801093,2019-03-23 00:00:00,22018,1610612757,POR,1610612765,DET,W,116.4,48.2,24.6,6.6,5.2,0.46340000000000003,0.3713999999999998,0.8211999999999999,106.4,44.8,23.2,7.4,4.8,0.42399999999999977,0.3524000000000002,0.7452000000000004
0021801094,2019-03-23 00:00:00,22018,1610612758,SAC,1610612756,PHX,W,120.0,47.8,26.2,9.0,4.2,0.4945999999999998,0.34720000000000006,0.7239999999999999,107.2,41.0,24.0,7.6,4.6,0.4637999999999998,0.297,0.7431999999999996
0021801091,2019-03-23 00:00:00,22018,1610612763,MEM,1610612750,MIN,L,117.8,44.6,26.8,6.4,4.2,0.4682000000000001,0.35000000000000003,0.7502000000000004,104.4,45.2,24.2,6.8,3.8,0.4366,0.2989999999999998,0.7725999999999998
0021801089,2019-03-23 00:00:00,22018,1610612764,WAS,1610612748,MIA,L,113.6,42.4,24.2,7.4,5.0,0.47859999999999997,0.3565999999999999,0.8449999999999995,100.8,46.4,23.8,7.8,5.4,0.42379999999999995,0.3644000000000001,0.6859999999999996
0021801087,2019-03-23 00:00:00,22018,1610612766,CHA,1610612738,BOS,W,104.8,46.0,18.8,5.8,4.8,0.4118000000000001,0.3205999999999999,0.8310000000000006,118.0,42.0,26.8,8.2,4.2,0.4700000000000001,0.3508,0.7548000000000007
0021801100,2019-03-24 00:00:00,22018,1610612738,BOS,1610612759,SAS,L,118.4,44.6,27.8,7.2,5.0,0.4678000000000001,0.3614,0.7514000000000006,107.6,45.8,25.0,5.4,6.2,0.47119999999999973,0.3785999999999998,0.8371999999999996
0021801099,2019-03-24 00:00:00,22018,1610612740,NOP,1610612745,HOU,L,116.8,51.2,30.0,7.4,4.4,0.4428000000000002,0.31640000000000024,0.6919999999999995,116.4,42.0,21.2,10.0,3.8,0.454,0.3830000000000001,0.7971999999999999
0021801101,2019-03-24 00:00:00,22018,1610612744,GSW,1610612765,DET,W,107.0,45.6,29.0,7.0,5.8,0.46279999999999993,0.3416000000000004,0.7444,114.0,43.2,24.0,7.8,4.0,0.45379999999999976,0.3916000000000002,0.8118000000000004
0021801102,2019-03-24 00:00:00,22018,1610612747,LAL,1610612758,SAC,W,105.0,45.8,23.0,9.8,5.2,0.4240000000000002,0.2694,0.7373999999999999,118.4,48.6,25.0,8.6,4.4,0.4783999999999998,0.3718000000000001,0.7655999999999998
0021801096,2019-03-24 00:00:00,22018,1610612749,MIL,1610612739,CLE,W,114.2,50.8,27.2,8.0,6.2,0.4586,0.38180000000000003,0.7312000000000001,109.6,41.4,17.4,4.4,3.0,0.47019999999999945,0.3579999999999998,0.8517999999999999
0021801095,2019-03-24 00:00:00,22018,1610612752,NYK,1610612746,LAC,L,101.6,41.4,20.8,5.4,4.8,0.44320000000000004,0.3582000000000002,0.728,115.2,46.0,25.4,8.8,4.4,0.45440000000000014,0.4024,0.7911999999999997
0021801097,2019-03-24 00:00:00,22018,1610612754,IND,1610612743,DEN,W,100.8,42.4,23.2,8.8,3.4,0.44560000000000033,0.31579999999999986,0.7672000000000005,108.0,47.2,27.4,6.4,5.2,0.47840000000000005,0.3571999999999999,0.7503999999999998
0021801098,2019-03-24 00:00:00,22018,1610612761,TOR,1610612766,CHA,L,115.6,47.6,26.4,8.0,5.2,0.4892,0.4448000000000002,0.7863999999999999,108.4,48.8,19.4,6.4,5.0,0.41480000000000017,0.3373999999999999,0.8016000000000005
0021801103,2019-03-25 00:00:00,22018,1610612753,ORL,1610612755,PHI,W,110.6,52.4,27.2,8.0,4.8,0.43700000000000017,0.3625999999999999,0.8147999999999996,123.2,50.6,25.4,6.4,4.2,0.46300000000000036,0.3745999999999999,0.8184000000000002
0021801106,2019-03-25 00:00:00,22018,1610612757,POR,1610612751,BKN,W,114.8,46.6,23.6,5.8,5.4,0.47420000000000007,0.37859999999999977,0.8231999999999999,108.8,45.2,22.8,9.2,5.0,0.4171999999999998,0.3592000000000001,0.7603999999999997
