date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2021-01-28,2021,MIA,vs,LAC,105,109,-165.0,145.0,212.5,-2.0,103.0
2021-01-28,2021,DET,vs,LAL,107,92,260.0,-310.0,214.0,7.0,105.0
2021-01-28,2021,HOU,vs,POR,104,101,-190.0,170.0,229.5,-4.5,111.5
2021-01-29,2021,WAS,vs,ATL,100,116,145.0,-165.0,234.5,3.5,118.5
2021-01-29,2021,OKC,vs,BKN,125,147,220.0,-260.0,229.5,7.0,112.5
2021-01-29,2021,NYK,vs,CLE,102,81,-125.0,105.0,209.0,-1.0,101.0
2021-01-29,2021,UTA,vs,DAL,120,101,-170.0,150.0,222.0,-4.0,112.5
2021-01-29,2021,SAS,vs,DEN,119,109,155.0,-175.0,222.0,4.0,107.5
2021-01-29,2021,CHA,vs,IND,108,105,140.0,-160.0,221.5,3.5,108.5
2021-01-29,2021,ORL,vs,LAC,90,116,270.0,-330.0,217.0,7.0,106.0
2021-01-29,2021,NOP,vs,MIL,131,126,240.0,-280.0,229.5,7.0,116.5
2021-01-29,2021,MIN,vs,PHI,94,118,390.0,-480.0,225.0,9.5,110.0
2021-01-29,2021,TOR,vs,SAC,124,126,-220.0,190.0,226.5,-4.0,111.0
2021-01-30,2021,GSW,vs,DET,118,91,-220.0,190.0,224.5,-5.5,109.5
2021-01-30,2021,NOP,vs,HOU,112,126,-135.0,115.0,223.0,-2.0,108.5
2021-01-30,2021,BOS,vs,LAL,95,96,145.0,-165.0,217.5,3.5,106.5
2021-01-30,2021,SAS,vs,MEM,112,129,-170.0,150.0,219.0,-3.5,111.5
2021-01-30,2021,CHA,vs,MIL,126,114,350.0,-420.0,231.0,9.0,118.0
2021-01-30,2021,DAL,vs,PHX,105,111,-110.0,-110.0,215.0,0.0,110.0
2021-01-30,2021,CHI,vs,POR,122,123,-130.0,110.0,233.0,-1.5,113.0
2021-01-30,2021,MIA,vs,SAC,105,104,-260.0,220.0,222.5,-6.5,108.5
2021-01-31,2021,WAS,vs,BKN,149,146,200.0,-240.0,245.0,5.5,120.5
2021-01-31,2021,MIN,vs,CLE,109,104,140.0,-160.0,219.5,3.5,107.0
2021-01-31,2021,NYK,vs,LAC,115,129,375.0,-450.0,210.5,9.0,105.5
2021-01-31,2021,TOR,vs,ORL,115,102,-240.0,200.0,215.5,-5.0,109.5
2021-01-31,2021,IND,vs,PHI,110,119,-145.0,125.0,221.5,-3.0,107.5
2021-01-31,2021,DEN,vs,UTA,128,117,135.0,-155.0,220.0,3.0,113.0
2021-02-01,2021,MIA,vs,CHA,121,129,-310.0,260.0,216.5,-7.5,105.0
2021-02-01,2021,OKC,vs,HOU,106,136,175.0,-200.0,224.5,5.0,110.5
2021-02-01,2021,ATL,vs,LAL,99,107,250.0,-300.0,219.0,7.0,105.5
2021-02-01,2021,SAS,vs,MEM,102,133,-175.0,155.0,222.0,-4.0,113.0
2021-02-01,2021,CLE,vs,MIN,100,98,-165.0,145.0,221.5,-3.5,107.0
2021-02-01,2021,CHI,vs,NYK,110,102,-160.0,140.0,217.0,-3.5,105.5
2021-02-01,2021,DAL,vs,PHX,108,109,-140.0,120.0,219.0,-2.0,112.0
2021-02-01,2021,MIL,vs,POR,134,106,-500.0,400.0,235.0,-10.0,114.0
2021-02-01,2021,NOP,vs,SAC,109,118,-145.0,125.0,234.5,-2.5,114.5
2021-02-02,2021,GSW,vs,BOS,107,111,120.0,-140.0,227.0,3.0,115.5
2021-02-02,2021,UTA,vs,DET,117,105,-1000.0,650.0,218.5,-12.5,105.0
2021-02-02,2021,BKN,vs,LAC,124,120,100.0,-120.0,241.5,1.5,117.5
2021-02-02,2021,IND,vs,MEM,134,116,-180.0,160.0,221.5,-4.5,113.0
2021-02-02,2021,WAS,vs,POR,121,132,-140.0,120.0,241.5,-3.0,119.0
2021-02-02,2021,ORL,vs,TOR,108,123,220.0,-260.0,215.5,6.5,106.5
2021-02-03,2021,SAC,vs,BOS,116,111,-110.0,-110.0,224.0,0.0,114.0
2021-02-03,2021,ATL,vs,DAL,116,122,110.0,-130.0,223.5,2.0,109.5
2021-02-03,2021,OKC,vs,HOU,104,87,210.0,-250.0,222.0,6.5,107.5
2021-02-03,2021,MIL,vs,IND,130,110,-400.0,330.0,231.5,-9.0,113.0
2021-02-03,2021,CLE,vs,LAC,99,121,350.0,-420.0,220.0,9.0,106.5
2021-02-03,2021,SAS,vs,MIN,111,108,-340.0,280.0,226.0,-7.5,111.0
2021-02-03,2021,CHI,vs,NYK,103,107,-125.0,105.0,218.0,-1.5,106.5
2021-02-03,2021,CHA,vs,PHI,111,118,260.0,-310.0,225.0,7.0,109.0
2021-02-03,2021,NOP,vs,PHX,123,101,135.0,-155.0,223.0,2.5,112.5
2021-02-03,2021,MIA,vs,WAS,100,103,-420.0,350.0,228.0,-9.0,111.5
2021-02-04,2021,LAL,vs,DEN,114,93,-200.0,175.0,217.0,-4.5,106.0
2021-02-04,2021,DAL,vs,GSW,116,147,-175.0,155.0,229.5,-4.0,114.5
2021-02-04,2021,MEM,vs,HOU,103,115,-165.0,145.0,226.0,-3.5,109.5
2021-02-04,2021,PHI,vs,POR,105,121,-500.0,400.0,223.0,-10.0,109.5
2021-02-04,2021,ATL,vs,UTA,91,112,375.0,-450.0,221.0,10.0,111.5
2021-02-05,2021,LAC,vs,BOS,115,119,-210.0,180.0,219.0,-6.0,112.0
2021-02-05,2021,ORL,vs,CHI,123,119,115.0,-135.0,224.5,2.5,114.5
2021-02-05,2021,PHX,vs,DET,109,92,-360.0,300.0,212.0,-8.0,103.5
2021-02-05,2021,CLE,vs,MIL,105,123,500.0,-700.0,228.5,10.5,116.5
2021-02-05,2021,OKC,vs,MIN,103,106,120.0,-140.0,220.5,2.5,107.5
2021-02-05,2021,IND,vs,NOP,113,114,-125.0,105.0,228.0,-0.0,110.0
2021-02-05,2021,BKN,vs,TOR,117,123,-220.0,190.0,239.5,-5.0,117.0
2021-02-05,2021,CHA,vs,UTA,121,138,300.0,-360.0,224.5,8.5,113.5
2021-02-05,2021,MIA,vs,WAS,122,95,-290.0,245.0,230.0,-7.0,111.5
2021-02-06,2021,PHI,vs,BKN,124,108,-290.0,245.0,233.0,-7.5,113.5
2021-02-06,2021,ORL,vs,CHI,92,118,100.0,-120.0,224.5,1.5,114.0
2021-02-06,2021,SAC,vs,DEN,119,114,105.0,-125.0,226.0,2.5,109.5
2021-02-06,2021,LAL,vs,DET,135,129,-1600.0,900.0,214.0,-14.5,104.5
2021-02-06,2021,DAL,vs,GSW,134,132,-185.0,165.0,232.0,-4.5,115.0
2021-02-06,2021,NOP,vs,MEM,118,109,100.0,-120.0,227.0,1.0,115.0
2021-02-06,2021,CLE,vs,MIL,99,124,475.0,-650.0,226.5,10.0,115.5
2021-02-06,2021,OKC,vs,MIN,120,118,-135.0,115.0,220.5,-2.0,110.0
2021-02-06,2021,NYK,vs,POR,110,99,100.0,-120.0,215.5,1.5,105.0
2021-02-06,2021,HOU,vs,SAS,106,111,-120.0,100.0,225.5,-1.0,114.5
2021-02-06,2021,ATL,vs,TOR,132,121,100.0,-120.0,222.5,1.0,109.0
2021-02-07,2021,PHX,vs,BOS,100,91,-145.0,125.0,215.0,-2.5,109.5
2021-02-07,2021,NYK,vs,MIA,103,109,200.0,-240.0,207.0,5.5,102.5
2021-02-07,2021,LAC,vs,SAC,110,113,-360.0,300.0,228.0,-8.5,112.0
2021-02-07,2021,IND,vs,UTA,95,103,190.0,-220.0,225.0,5.0,114.5
2021-02-07,2021,CHA,vs,WAS,119,97,105.0,-125.0,237.0,1.0,116.5
2021-02-08,2021,PHX,vs,CLE,119,113,-240.0,200.0,212.5,-5.5,105.5
2021-02-08,2021,SAS,vs,GSW,105,100,-120.0,100.0,233.0,-1.5,114.0
2021-02-08,2021,CHA,vs,HOU,119,94,105.0,-125.0,219.5,1.5,109.0
2021-02-08,2021,DEN,vs,MIL,112,125,110.0,-130.0,233.5,2.0,118.0
2021-02-08,2021,DAL,vs,MIN,127,122,-550.0,425.0,228.5,-10.0,111.0
2021-02-08,2021,LAL,vs,OKC,119,112,-700.0,500.0,220.5,-10.0,108.5
2021-02-08,2021,MEM,vs,TOR,113,128,130.0,-150.0,223.5,2.5,110.0
2021-02-08,2021,CHI,vs,WAS,101,105,-190.0,170.0,237.0,-4.5,115.5
2021-02-09,2021,UTA,vs,BOS,122,108,-210.0,180.0,222.0,-5.5,111.5
2021-02-09,2021,DET,vs,BKN,122,111,195.0,-230.0,229.0,5.5,112.5
2021-02-09,2021,SAS,vs,GSW,91,114,-110.0,-110.0,230.0,0.0,111.0
2021-02-09,2021,NOP,vs,HOU,130,101,-270.0,230.0,226.0,-6.5,109.0
2021-02-09,2021,MIA,vs,NYK,98,96,-240.0,200.0,207.5,-6.0,101.5
2021-02-09,2021,POR,vs,ORL,106,97,-250.0,210.0,220.0,-6.0,112.0
2021-02-09,2021,SAC,vs,PHI,111,119,180.0,-210.0,232.0,4.5,114.0
2021-02-10,2021,DAL,vs,ATL,118,117,-155.0,135.0,231.0,-3.5,117.0
2021-02-10,2021,MEM,vs,CHA,130,114,-140.0,120.0,224.5,-2.5,110.0
2021-02-10,2021,DEN,vs,CLE,133,95,-500.0,400.0,218.0,-9.5,104.5
2021-02-10,2021,BKN,vs,IND,104,94,-105.0,-115.0,235.0,1.5,114.0
2021-02-10,2021,MIN,vs,LAC,112,119,360.0,-430.0,224.5,8.5,108.5
2021-02-10,2021,PHX,vs,MIL,125,124,160.0,-180.0,228.5,4.0,114.5
2021-02-10,2021,CHI,vs,NOP,129,116,120.0,-140.0,230.0,2.5,113.0
2021-02-10,2021,LAL,vs,OKC,114,113,-850.0,575.0,217.0,-11.5,106.5
2021-02-10,2021,WAS,vs,TOR,115,137,180.0,-210.0,235.0,5.0,116.0
2021-02-11,2021,DET,vs,IND,95,111,155.0,-175.0,214.5,4.0,104.5
2021-02-11,2021,HOU,vs,MIA,94,101,110.0,-130.0,214.0,1.5,104.0
2021-02-11,2021,GSW,vs,ORL,111,105,-380.0,320.0,221.0,-9.0,111.0
2021-02-11,2021,POR,vs,PHI,118,114,195.0,-230.0,229.0,6.0,112.0
2021-02-11,2021,BOS,vs,TOR,120,106,-145.0,125.0,219.0,-2.5,107.5
2021-02-12,2021,POR,vs,CLE,129,110,-185.0,165.0,221.5,-3.5,108.5
2021-02-12,2021,BOS,vs,DET,102,108,-350.0,290.0,210.5,-7.0,103.5
2021-02-12,2021,CHI,vs,LAC,106,125,250.0,-300.0,225.0,7.5,110.0
2021-02-12,2021,LAL,vs,MEM,115,105,-360.0,300.0,218.5,-8.5,111.0
2021-02-12,2021,UTA,vs,MIL,129,115,-140.0,120.0,233.0,-2.5,118.5
2021-02-12,2021,CHA,vs,MIN,120,114,-140.0,120.0,230.0,-2.5,112.5
2021-02-12,2021,DAL,vs,NOP,143,130,-150.0,130.0,233.5,-3.0,114.0
2021-02-12,2021,WAS,vs,NYK,91,109,130.0,-150.0,218.5,3.0,106.5
2021-02-12,2021,DEN,vs,OKC,97,95,-1000.0,650.0,221.5,-11.5,106.5
2021-02-12,2021,SAC,vs,ORL,112,123,-265.0,225.0,217.5,-6.5,112.0
2021-02-12,2021,ATL,vs,SAS,114,125,-135.0,115.0,225.0,-2.5,115.0
2021-02-13,2021,GSW,vs,BKN,117,134,140.0,-160.0,246.0,3.5,119.5
2021-02-13,2021,NYK,vs,HOU,121,99,100.0,-120.0,213.0,0.0,103.0
2021-02-13,2021,ATL,vs,IND,113,125,-105.0,-115.0,223.5,1.5,109.5
2021-02-13,2021,UTA,vs,MIA,112,94,-280.0,240.0,215.5,-7.0,103.5
2021-02-13,2021,PHX,vs,PHI,120,111,-115.0,-105.0,221.0,-1.5,107.5
2021-02-14,2021,WAS,vs,BOS,104,91,240.0,-280.0,230.0,7.0,116.0
2021-02-14,2021,LAC,vs,CLE,128,111,-490.0,395.0,220.0,-8.5,109.0
2021-02-14,2021,DEN,vs,LAL,122,105,130.0,-150.0,219.0,3.0,109.0
2021-02-14,2021,SAC,vs,MEM,110,124,-125.0,105.0,232.0,-1.5,116.5
2021-02-14,2021,OKC,vs,MIL,114,109,650.0,-1000.0,228.5,12.0,115.5
2021-02-14,2021,TOR,vs,MIN,112,116,-350.0,290.0,229.5,-7.5,111.5
2021-02-14,2021,DET,vs,NOP,123,112,190.0,-220.0,222.5,5.5,109.5
2021-02-14,2021,PHX,vs,ORL,109,90,-750.0,525.0,212.0,-11.5,108.0
2021-02-14,2021,DAL,vs,POR,118,121,-210.0,180.0,235.5,-5.5,115.0
2021-02-14,2021,CHA,vs,SAS,110,122,150.0,-170.0,226.5,4.0,115.5
2021-02-15,2021,NYK,vs,ATL,123,112,105.0,-125.0,218.5,1.5,112.5
2021-02-15,2021,SAC,vs,BKN,125,136,170.0,-190.0,243.0,4.5,120.0
2021-02-15,2021,IND,vs,CHI,112,120,-190.0,170.0,223.5,-4.5,112.5
2021-02-15,2021,GSW,vs,CLE,129,98,-600.0,450.0,227.5,-11.0,116.0
2021-02-15,2021,WAS,vs,HOU,131,119,-125.0,105.0,233.5,-2.0,114.5
2021-02-15,2021,LAC,vs,MIA,125,118,200.0,-240.0,217.5,6.5,107.0
2021-02-15,2021,UTA,vs,PHI,134,123,-380.0,320.0,225.0,-8.5,111.0
2021-02-16,2021,PHX,vs,BKN,124,128,-330.0,270.0,226.5,-8.0,112.5
2021-02-16,2021,BOS,vs,DEN,112,99,-130.0,110.0,222.5,-2.0,109.0
2021-02-16,2021,MIN,vs,LAL,104,112,225.0,-265.0,223.0,6.0,109.0
2021-02-16,2021,MEM,vs,NOP,113,144,-105.0,-115.0,232.0,1.5,114.0
2021-02-16,2021,OKC,vs,POR,104,115,190.0,-220.0,226.0,5.5,110.5
2021-02-16,2021,MIL,vs,TOR,113,124,-250.0,210.0,236.0,-6.0,115.0
2021-02-17,2021,BOS,vs,ATL,114,122,-130.0,110.0,222.5,-2.0,109.0
2021-02-17,2021,WAS,vs,DEN,130,128,155.0,-175.0,234.5,4.5,114.0
2021-02-17,2021,CHI,vs,DET,105,102,-150.0,130.0,219.5,-3.0,107.0
2021-02-17,2021,PHI,vs,HOU,118,113,-400.0,330.0,227.0,-8.0,109.5
2021-02-17,2021,MIN,vs,IND,128,134,175.0,-200.0,225.5,5.0,111.5
2021-02-17,2021,GSW,vs,MIA,120,112,-105.0,-115.0,222.5,1.5,108.5
2021-02-17,2021,ORL,vs,NYK,107,89,140.0,-160.0,209.5,3.5,102.5
2021-02-17,2021,MEM,vs,OKC,122,113,-265.0,225.0,227.0,-7.0,110.0
2021-02-17,2021,NOP,vs,POR,124,126,-170.0,150.0,237.0,-4.0,116.0
2021-02-17,2021,LAC,vs,UTA,96,114,220.0,-260.0,228.0,7.0,116.0
2021-02-18,2021,LAL,vs,BKN,98,109,-150.0,130.0,230.5,-3.0,112.0
2021-02-18,2021,SAC,vs,MIA,110,118,-115.0,-105.0,226.0,-1.0,110.5
2021-02-18,2021,MIL,vs,TOR,96,110,-330.0,270.0,234.0,-7.5,112.5
2021-02-19,2021,BOS,vs,ATL,121,109,-200.0,175.0,226.5,-5.0,109.5
2021-02-19,2021,PHI,vs,CHI,112,105,-250.0,210.0,227.0,-6.0,115.0
2021-02-19,2021,CLE,vs,DEN,103,120,375.0,-450.0,226.0,9.0,109.5
2021-02-19,2021,MEM,vs,DET,109,95,-190.0,170.0,219.0,-4.5,106.0
2021-02-19,2021,ORL,vs,GSW,124,120,175.0,-200.0,225.5,5.0,109.5
2021-02-19,2021,MIL,vs,OKC,98,85,-600.0,450.0,232.0,-11.0,112.0
2021-02-19,2021,NOP,vs,PHX,114,132,145.0,-165.0,231.0,3.5,117.5
2021-02-19,2021,MIN,vs,TOR,81,86,135.0,-155.0,225.5,2.5,109.0
2021-02-19,2021,LAC,vs,UTA,116,112,-110.0,-110.0,228.0,0.0,116.0
2021-02-20,2021,CHA,vs,GSW,102,100,110.0,-130.0,234.5,2.0,110.0
2021-02-20,2021,LAL,vs,MIA,94,96,-165.0,145.0,208.5,-3.5,102.5
2021-02-20,2021,MEM,vs,PHX,97,128,220.0,-260.0,223.0,6.5,113.5
2021-02-20,2021,CHI,vs,SAC,122,114,-105.0,-115.0,235.5,0.0,114.5
2021-02-20,2021,POR,vs,WAS,111,118,-175.0,155.0,243.5,-4.5,118.0
2021-02-21,2021,NOP,vs,BOS,120,115,120.0,-140.0,230.0,2.5,117.0
2021-02-21,2021,LAC,vs,BKN,108,112,-265.0,225.0,234.5,-6.5,114.0
2021-02-21,2021,ATL,vs,DEN,123,115,125.0,-145.0,232.0,2.5,113.5
2021-02-21,2021,ORL,vs,DET,105,96,-165.0,145.0,210.5,-3.0,104.0
2021-02-21,2021,NYK,vs,MIN,103,99,-155.0,135.0,217.5,-3.0,104.5
2021-02-21,2021,CLE,vs,OKC,101,117,130.0,-150.0,220.0,3.0,108.5
2021-02-21,2021,TOR,vs,PHI,110,103,130.0,-150.0,223.0,3.0,107.5
2021-02-21,2021,MIL,vs,SAC,128,115,-600.0,450.0,239.5,-10.0,116.5
2021-02-22,2021,UTA,vs,CHA,132,110,-950.0,625.0,228.0,-12.5,112.0
2021-02-22,2021,HOU,vs,CHI,100,120,-110.0,-110.0,226.5,0.0,114.5
2021-02-22,2021,DAL,vs,MEM,102,92,-185.0,165.0,232.0,-4.0,116.5
2021-02-22,2021,OKC,vs,MIA,94,108,240.0,-280.0,212.5,7.0,102.5
2021-02-22,2021,PHX,vs,POR,132,100,-250.0,210.0,226.5,-6.5,111.0
2021-02-22,2021,LAL,vs,WAS,124,127,-280.0,240.0,229.0,-7.0,111.0
2021-02-23,2021,CLE,vs,ATL,112,111,270.0,-330.0,228.0,8.0,111.0
2021-02-23,2021,DAL,vs,BOS,110,107,120.0,-140.0,222.5,2.5,113.0
2021-02-23,2021,ORL,vs,DET,93,105,-175.0,155.0,211.0,-4.5,104.5
2021-02-23,2021,NYK,vs,GSW,106,114,150.0,-170.0,222.0,4.0,108.5
2021-02-23,2021,MIL,vs,MIN,139,112,-700.0,500.0,232.0,-10.0,113.0
2021-02-23,2021,TOR,vs,PHI,102,109,125.0,-145.0,221.5,2.5,107.5
2021-02-23,2021,DEN,vs,POR,111,106,-250.0,210.0,231.0,-6.0,113.0
2021-02-23,2021,BKN,vs,SAC,127,118,-250.0,210.0,241.5,-5.5,119.5
2021-02-23,2021,LAC,vs,WAS,135,116,-900.0,600.0,235.0,-11.5,115.5
2021-02-24,2021,ATL,vs,BOS,127,112,105.0,-125.0,221.0,1.5,112.5
2021-02-24,2021,PHX,vs,CHA,121,124,-420.0,350.0,225.0,-9.5,111.0
2021-02-24,2021,NOP,vs,DET,128,118,-800.0,550.0,221.5,-11.5,109.0
2021-02-24,2021,IND,vs,GSW,107,111,-135.0,115.0,230.5,-2.0,113.5
2021-02-24,2021,CLE,vs,HOU,112,96,155.0,-175.0,221.5,5.5,107.5
2021-02-24,2021,UTA,vs,LAL,114,89,-400.0,330.0,218.5,-9.0,107.0
2021-02-24,2021,CHI,vs,MIN,133,126,-180.0,160.0,229.0,-4.5,110.5
2021-02-24,2021,OKC,vs,SAS,102,99,-110.0,-110.0,217.5,0.0,110.0
2021-02-24,2021,MIA,vs,TOR,116,108,-120.0,100.0,213.5,-1.5,105.0
2021-02-25,2021,PHI,vs,DAL,111,97,-195.0,175.0,228.5,-4.5,110.5
2021-02-25,2021,MEM,vs,LAC,122,94,280.0,-340.0,225.5,8.0,111.0
2021-02-25,2021,MIL,vs,NOP,129,125,-320.0,265.0,241.5,-7.5,119.5
2021-02-25,2021,BKN,vs,ORL,129,92,-400.0,330.0,229.0,-8.5,116.5
2021-02-25,2021,NYK,vs,SAC,140,121,-115.0,-105.0,226.0,-1.0,111.5
2021-02-25,2021,DEN,vs,WAS,110,112,-350.0,290.0,237.5,-8.0,116.0
2021-02-26,2021,OKC,vs,ATL,118,109,180.0,-210.0,227.0,5.5,110.5
2021-02-26,2021,GSW,vs,CHA,130,121,-260.0,220.0,233.5,-6.5,113.5
2021-02-26,2021,TOR,vs,HOU,122,111,-275.0,235.0,219.0,-6.5,107.5
2021-02-26,2021,BOS,vs,IND,118,112,-140.0,120.0,218.5,-2.5,108.0
2021-02-26,2021,MEM,vs,LAC,99,119,265.0,-320.0,223.0,7.5,109.5
2021-02-26,2021,CHI,vs,PHX,97,106,210.0,-250.0,225.5,6.5,115.0
2021-02-26,2021,LAL,vs,POR,102,93,-190.0,170.0,222.0,-4.5,108.5
2021-02-26,2021,DET,vs,SAC,107,110,-105.0,-115.0,228.0,1.5,110.5
2021-02-26,2021,MIA,vs,UTA,124,116,210.0,-250.0,220.5,6.5,112.5
2021-02-27,2021,PHI,vs,CLE,109,112,-700.0,500.0,220.0,-11.5,107.5
2021-02-27,2021,BKN,vs,DAL,98,115,-120.0,100.0,233.5,-1.0,115.5
2021-02-27,2021,OKC,vs,DEN,96,126,240.0,-280.0,219.5,6.5,106.0
2021-02-27,2021,NYK,vs,IND,110,107,-110.0,-110.0,216.5,0.0,106.0
2021-02-27,2021,WAS,vs,MIN,128,112,-170.0,150.0,238.0,-4.0,115.0
2021-02-27,2021,SAS,vs,NOP,117,114,115.0,-135.0,232.5,2.0,113.0
2021-02-27,2021,ORL,vs,UTA,109,124,400.0,-500.0,221.5,9.5,113.0
2021-02-28,2021,MIA,vs,ATL,109,99,-140.0,120.0,225.0,-2.5,109.0
2021-02-28,2021,SAC,vs,CHA,126,127,-170.0,150.0,236.5,-3.5,115.5
2021-02-28,2021,LAL,vs,GSW,117,91,-145.0,125.0,221.0,-2.5,107.0
2021-02-28,2021,MIL,vs,LAC,105,100,-125.0,105.0,232.0,-1.5,112.0
2021-02-28,2021,HOU,vs,MEM,84,133,150.0,-170.0,224.0,4.0,113.5
2021-02-28,2021,DET,vs,NYK,90,109,-105.0,-115.0,209.5,1.5,101.5
2021-02-28,2021,MIN,vs,PHX,99,118,450.0,-600.0,224.5,10.5,114.5
2021-02-28,2021,BOS,vs,WAS,111,110,-250.0,210.0,232.0,-6.5,114.5
2021-03-01,2021,SAS,vs,BKN,113,124,150.0,-170.0,233.5,4.0,114.0
2021-03-01,2021,POR,vs,CHA,123,111,-350.0,290.0,230.0,-8.0,111.5
2021-03-01,2021,HOU,vs,CLE,90,101,-150.0,130.0,217.0,-3.0,105.5
2021-03-01,2021,ORL,vs,DAL,124,130,235.0,-275.0,220.0,6.5,108.5
2021-03-01,2021,CHI,vs,DEN,112,118,160.0,-180.0,225.0,4.5,110.0
2021-03-01,2021,PHI,vs,IND,130,114,-160.0,140.0,223.0,-3.5,108.5
2021-03-01,2021,NOP,vs,UTA,129,124,240.0,-280.0,237.0,7.0,121.0
2021-03-02,2021,MIA,vs,ATL,80,94,-130.0,110.0,224.0,-2.0,107.5
2021-03-02,2021,MIL,vs,DEN,97,128,-330.0,270.0,234.0,-8.0,114.0
2021-03-02,2021,BOS,vs,LAC,117,112,180.0,-210.0,221.5,5.0,109.0
2021-03-02,2021,WAS,vs,MEM,111,125,-120.0,100.0,238.5,-1.0,121.5
2021-03-02,2021,SAS,vs,NYK,119,93,110.0,-130.0,211.5,2.0,103.5
2021-03-02,2021,LAL,vs,PHX,104,114,100.0,-120.0,215.5,1.5,110.0
2021-03-03,2021,ORL,vs,ATL,112,115,130.0,-150.0,220.0,3.0,108.0
2021-03-03,2021,HOU,vs,BKN,114,132,450.0,-600.0,226.5,10.5,111.5
2021-03-03,2021,MIN,vs,CHA,102,135,115.0,-135.0,235.0,3.0,116.0
2021-03-03,2021,NOP,vs,CHI,124,128,-230.0,195.0,236.5,-6.0,118.5
2021-03-03,2021,TOR,vs,DET,105,129,-330.0,270.0,210.5,-7.5,104.5
2021-03-03,2021,POR,vs,GSW,108,106,-105.0,-115.0,233.0,1.0,113.5
2021-03-03,2021,CLE,vs,IND,111,114,230.0,-270.0,219.0,7.0,106.5
2021-03-03,2021,SAC,vs,LAL,123,120,-185.0,165.0,223.0,-4.5,111.0
2021-03-03,2021,DAL,vs,OKC,87,78,-200.0,175.0,220.0,-5.0,107.5
2021-03-03,2021,PHI,vs,UTA,131,123,135.0,-155.0,230.0,3.5,118.0
2021-03-04,2021,IND,vs,DEN,103,113,150.0,-170.0,227.5,3.5,111.0
2021-03-04,2021,NYK,vs,DET,114,104,-290.0,245.0,206.0,-7.5,101.0
2021-03-04,2021,PHX,vs,GSW,120,98,-800.0,550.0,220.0,-12.5,108.0
2021-03-04,2021,WAS,vs,LAC,119,117,235.0,-275.0,235.0,6.5,115.0
2021-03-04,2021,NOP,vs,MIA,93,103,110.0,-130.0,225.0,1.5,108.5
2021-03-04,2021,MEM,vs,MIL,111,112,200.0,-240.0,235.5,6.0,119.5
2021-03-04,2021,SAS,vs,OKC,102,107,-270.0,230.0,219.5,-7.0,106.5
2021-03-04,2021,POR,vs,SAC,123,119,-180.0,160.0,237.5,-4.5,115.0
2021-03-04,2021,BOS,vs,TOR,132,125,-365.0,305.0,220.5,-8.0,108.5
2021-03-10,2021,DAL,vs,SAS,115,104,-180.0,160.0,226.5,-4.5,114.5
2021-03-10,2021,MEM,vs,WAS,127,112,-160.0,140.0,237.5,-3.0,117.0
2021-03-11,2021,TOR,vs,ATL,120,121,125.0,-145.0,226.5,3.0,113.5
2021-03-11,2021,BKN,vs,BOS,121,109,-140.0,120.0,232.0,-2.5,118.0
2021-03-11,2021,OKC,vs,DAL,116,108,115.0,-135.0,215.5,2.0,104.5
2021-03-11,2021,CHA,vs,DET,105,102,-190.0,170.0,225.5,-4.5,109.0
2021-03-11,2021,LAC,vs,GSW,130,104,-280.0,240.0,229.5,-7.0,110.5
2021-03-11,2021,SAC,vs,HOU,125,105,-210.0,180.0,231.0,-6.5,113.5
2021-03-11,2021,NOP,vs,MIN,105,135,-360.0,300.0,237.5,-8.0,117.5
2021-03-11,2021,MIL,vs,NYK,134,101,-650.0,475.0,222.5,-11.0,109.5
2021-03-11,2021,MIA,vs,ORL,111,103,-420.0,350.0,210.5,-9.0,109.0
2021-03-11,2021,CHI,vs,PHI,105,127,-160.0,140.0,229.0,-3.5,111.5
2021-03-11,2021,POR,vs,PHX,121,127,160.0,-180.0,227.0,4.5,116.0
2021-03-12,2021,NOP,vs,CLE,116,82,-280.0,240.0,225.5,-6.5,111.0
2021-03-12,2021,MEM,vs,DEN,102,103,130.0,-150.0,228.5,2.5,110.5
2021-03-12,2021,UTA,vs,HOU,114,99,-5000.0,1500.0,229.5,-19.0,112.5
2021-03-12,2021,LAL,vs,IND,105,100,-190.0,170.0,220.5,-5.0,106.5
2021-03-12,2021,CHI,vs,MIA,90,101,110.0,-130.0,222.5,2.0,106.5
2021-03-12,2021,SAS,vs,ORL,104,77,-320.0,265.0,214.5,-7.5,108.5
2021-03-12,2021,WAS,vs,PHI,101,127,135.0,-155.0,239.5,3.0,116.5
2021-03-13,2021,DEN,vs,DAL,103,116,-130.0,110.0,225.0,-1.0,109.5
2021-03-13,2021,BKN,vs,DET,100,95,-700.0,500.0,225.5,-11.0,109.0
2021-03-13,2021,PHX,vs,IND,111,122,-300.0,250.0,225.5,-7.0,111.0
2021-03-13,2021,WAS,vs,MIL,119,125,650.0,-1000.0,236.0,13.0,121.0
2021-03-13,2021,OKC,vs,NYK,97,119,155.0,-175.0,208.5,4.5,103.0
2021-03-13,2021,MIN,vs,POR,121,125,180.0,-210.0,234.5,5.0,115.0
2021-03-13,2021,ATL,vs,SAC,121,106,-190.0,170.0,239.0,-4.0,116.0
2021-03-13,2021,CHA,vs,TOR,114,104,-140.0,120.0,234.0,-2.5,115.0
2021-03-14,2021,HOU,vs,BOS,107,134,500.0,-700.0,221.5,11.0,113.0
